Time,sum([sp77]),sum([sp78]),sum([sp79]),sum([sp80]),sum([sp81]),sum([sp82]),sum([sp83]),sum([sp84]),sum([sp85]),sum([sp86]),sum([sp87]),sum([sp88]),sum([sp89]),sum([sp90]),sum([sp91])
601346.675869487,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
605747.3217159044,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
605813.5282516233,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
605842.6231727451,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
608071.4537500069,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
608090.3994276352,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
608824.889675385,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
608873.9800566612,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
609015.3912661201,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
609057.0009067613,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
611199.1152107115,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
611380.2482519447,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
611410.2622465702,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
611513.962468821,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
612212.941845136,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
612229.5404995695,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
612869.1751008106,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
612903.0287280913,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
614152.6479015442,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
614198.5325633498,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
614859.6680129472,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
614876.0441078095,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
616053.3410448498,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
616100.2396965646,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
616589.0053700374,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
616649.2630080078,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
618589.3363002837,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
622567.130611617,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
622595.476087624,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
623317.9531363816,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
623420.5374071269,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
626786.67363148,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
626799.9114673883,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
629544.5771376748,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
629563.5050497936,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
629714.2096376917,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
629754.7098574544,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
634771.6315137137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
634824.2972409963,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
635055.0598106609,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
635620.369029069,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
635692.0448013037,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
637774.4907797324,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
638579.051837263,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
638626.4557087874,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
639785.2092624502,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
639850.2544145191,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
642153.7878116689,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
642176.1240006374,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
643678.9044618321,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
643993.7135723965,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
644033.6390081914,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
644511.8255380354,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
644568.4548256826,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
645648.7583036209,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
650279.5101911398,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
650289.8120933619,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
652435.2412885823,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
652460.8070215944,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
652566.4694357519,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
655787.0531943536,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
655873.3944719491,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
658448.8644263444,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
658493.8057066912,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
660896.3364837006,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
660941.1339255568,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
661200.022367842,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
661329.7233617628,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
664092.5460244942,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
664124.9710432695,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
665134.0086743025,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
665153.698073018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
667627.5073401753,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
667673.9233671665,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
667796.4034783852,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
668249.9254078388,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
668325.9112659186,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
673871.961432309,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
673908.0361084089,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
674835.225598908,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
674874.0349458492,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
675869.9416273088,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
675894.3707668553,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
676902.8858144756,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
676919.096713376,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
678040.5244334132,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
678099.165618366,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
678340.630857265,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
678462.0782088418,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
678477.0639279339,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
680088.0822943359,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
680105.5175992959,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
682649.3488984389,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
682924.3166710302,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
688960.8712503486,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
689013.4661293381,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
692195.1933526491,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
692282.9148482877,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
692626.3187857239,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
692711.6179869516,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
694353.4821554361,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
694454.5240296806,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
694684.3213633659,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
695834.7311150215,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
695879.6886758591,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
696547.9463900219,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
696577.5771500802,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
697077.4145078617,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
697729.9467262307,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
697783.3464536455,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
701516.1445316842,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
701532.0062917685,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
702360.4600397617,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
702382.8404531238,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
705201.6882247028,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
705248.3234340145,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
707737.58402264,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
709016.6047670153,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
709092.1212406479,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
709712.0299409535,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
709725.4303705322,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
712164.2751863903,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
712174.9697314485,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
713360.280275362,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
713435.1233799135,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
719813.7080523885,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
720052.3506618591,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
720062.9121871102,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
720811.8368082005,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
723606.0404508744,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
723623.1614924432,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
724136.0370999167,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
724287.1982649809,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
724481.7546780476,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
724547.4676570809,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
724627.6037225034,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
724738.9327325807,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
726575.1202440783,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
726639.17833968,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
727405.3095538472,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
727444.2011311712,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
730228.353363079,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
730275.6046399521,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
734648.0721522366,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
734726.8401373292,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
735069.3395121784,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
735089.2966365822,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
736737.8224714946,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
736775.7718346604,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
740425.8309680135,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
740533.84677655,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
740882.3578932428,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
740894.3416450935,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
740978.3428544515,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
741035.0695071885,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
741378.6974005247,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
741421.606915648,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
744524.801915354,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
744608.5544592803,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
745900.1284447424,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
746059.7872156611,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
750946.2218765068,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
750972.406895983,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
751902.2056853167,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
752789.4318966565,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
752855.2905261562,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
754594.832950509,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
754614.2366313685,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
754632.4974129102,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
755523.5116068684,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
762751.2135278067,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
764197.6815628265,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
764243.8905828674,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
764752.2020450874,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
765401.8112666024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
765427.1114424777,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
765533.8379886921,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
765544.8986713757,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
765996.7761596314,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
766120.6546440338,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
766158.7856912124,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
766238.8708083951,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
769904.2271171121,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
769921.3117446351,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
771775.1142426437,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
771816.0965049344,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
774442.4405013265,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
774463.9032516773,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
775299.5130323959,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
775384.7250212042,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
778394.4114068084,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
778442.8598177618,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
781329.3512496635,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
781347.1535137849,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
781590.1186526711,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
783384.7589538796,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
783457.9427691228,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
784088.2185845216,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
784138.7251942198,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
788809.6132235418,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
788845.6223739238,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
789394.7190182843,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
789452.1287251093,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
791665.5189778121,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
791795.4875557799,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
792501.8147564578,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
792718.512614045,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
793294.9575155138,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
793434.2887136957,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
796702.0295049741,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
796812.5214070771,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
798373.5618997837,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
798394.4264901205,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
798873.2550050145,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
798945.2654900412,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
799923.6687807587,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
801094.0937348028,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
801161.6878745046,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
803625.5037874414,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
803680.7769085328,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
803846.0409096589,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
805726.6756555673,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
806356.8483846262,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
806442.5628315855,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
808270.3116383407,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
808469.0687958125,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
808514.525230002,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
809485.6866414294,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
809522.2038356116,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
810083.346056864,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
810111.8610442742,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
810297.9988692877,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
810344.5724693555,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
810658.4499848915,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
810727.3845834155,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
813321.6697445306,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
813366.580839242,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
815665.6728289874,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
815698.7741642436,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
817906.8740310557,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
817922.1885209114,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
818255.383482439,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
818270.2429344445,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
821006.3188310016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
821113.7031851693,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
823840.2482001674,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
823866.2537972785,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
824850.3890468501,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
824940.7397790995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
826251.2712636889,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
826348.131435823,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
826445.13188087,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
826469.4285001134,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
828923.5490459123,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
831888.6701687505,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
831905.650044889,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
833414.1613154255,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
833441.3276592639,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
833463.8113059971,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
835001.5610388531,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
835268.4195490482,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
836846.2868907426,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
836979.8966555104,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
837025.5311763599,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
837089.3711296727,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
838285.9104854194,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
838307.4600716208,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
839022.7976710071,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
839098.1624919757,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
839236.5076298917,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
839252.4218941954,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
839961.8659813908,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
840067.6464005711,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
840360.0340065985,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
841794.3226087777,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
841819.1839599758,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
843086.1173333366,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
843245.5029154359,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
843830.1683060824,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
843909.7489724518,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
846589.3624073296,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
846610.8979485243,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
849426.304614084,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
851505.5179819191,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
851581.8359176005,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
852168.2621867785,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
852183.8283203375,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
856756.1687104616,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
864063.512070176,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
864084.9762586629,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
864553.7316191649,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
864586.4186230829,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
868221.679486682,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
868303.4452184098,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
868617.2826168764,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
868629.9035617353,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
871855.542545244,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
871904.6190719529,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
872031.4028759954,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
872118.0257288726,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
872407.0096788285,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
872434.1977734788,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
874186.6507703025,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
874229.8887891112,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
875232.1289388918,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
875264.8366057605,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
879062.7990426708,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
879094.9692028906,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
879458.640699861,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
879517.9079384113,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
880641.2242214154,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
880730.9182123513,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
880790.4543682573,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
880837.8012867518,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
880914.9973944942,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
881098.3250094558,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
881127.6352892302,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
884110.4146909898,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
884120.7453391686,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
886481.5526056119,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
886602.9710718251,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
886675.798147196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
886893.5790918994,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
888810.3687083432,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
888863.1406264914,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
891893.1737415086,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
891914.1386060019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
892133.8323825578,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
892153.2645751042,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
892222.6670592426,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
892410.3230099783,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
892534.1138201591,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
894259.6943987249,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
894278.4636669371,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
894414.1698297854,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
894982.1418769532,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
894996.0943639991,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
896881.5544324331,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
897033.4180509688,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
897060.0871771544,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
897110.7106946273,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
898822.5926323852,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
898921.106922394,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
902371.365757595,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
902443.018685718,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
907572.0248995092,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
907597.6370232422,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
909151.8267132686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909317.653346457,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909950.3425852162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910059.8097688722,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
912826.279620589,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
912902.1953558716,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
913091.0645213284,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
913117.0719240683,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915683.0146368077,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915861.8767719631,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
932972.986246988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
932976.9692814263,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933030.7393243673,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933041.8528905695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933843.8902526378,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933883.2275540888,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943585.532723217,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943711.6204695171,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943833.3026973027,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
